GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),3.76426,AUTO
Start Frequency,1800000
Stop Frequency,3100000
Frequency Offset,0
Average Type,Log Pwr
RBW,300,MAN
VBW,3,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-20
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
1800000,-105.381416320801
1802826.08695652,-104.397972106934
1805652.17391304,-104.516761779785
1808478.26086957,-104.618202209473
1811304.34782609,-104.650032043457
1814130.43478261,-105.28116607666
1816956.52173913,-105.865577697754
1819782.60869565,-103.625129699707
1822608.69565217,-105.306129455566
1825434.7826087,-104.732536315918
1828260.86956522,-105.511390686035
1831086.95652174,-104.329902648926
1833913.04347826,-106.040153503418
1836739.13043478,-105.72924041748
1839565.2173913,-105.046730041504
1842391.30434783,-105.574546813965
1845217.39130435,-105.200782775879
1848043.47826087,-105.162040710449
1850869.56521739,-104.768135070801
1853695.65217391,-105.543922424316
1856521.73913043,-106.663154602051
1859347.82608696,-106.457572937012
1862173.91304348,-103.971366882324
1865000,-106.294204711914
1867826.08695652,-105.57479095459
1870652.17391304,-105.381156921387
1873478.26086957,-104.730728149414
1876304.34782609,-105.53524017334
1879130.43478261,-104.68611907959
1881956.52173913,-104.074317932129
1884782.60869565,-104.765495300293
1887608.69565217,-104.459403991699
1890434.7826087,-105.129058837891
1893260.86956522,-103.893821716309
1896086.95652174,-103.832206726074
1898913.04347826,-105.030548095703
1901739.13043478,-103.846305847168
1904565.2173913,-104.664810180664
1907391.30434783,-105.370864868164
1910217.39130435,-105.099189758301
1913043.47826087,-105.28190612793
1915869.56521739,-104.129333496094
1918695.65217391,-105.986511230469
1921521.73913043,-104.749565124512
1924347.82608696,-104.320571899414
1927173.91304348,-103.437683105469
1930000,-104.682312011719
1932826.08695652,-104.228637695313
1935652.17391304,-103.575904846191
1938478.26086957,-104.3349609375
1941304.34782609,-105.32201385498
1944130.43478261,-105.605140686035
1946956.52173913,-104.724975585938
1949782.60869565,-104.646690368652
1952608.69565217,-105.003074645996
1955434.7826087,-104.867950439453
1958260.86956522,-104.198432922363
1961086.95652174,-105.135307312012
1963913.04347826,-104.395774841309
1966739.13043478,-103.642120361328
1969565.2173913,-104.783103942871
1972391.30434783,-104.777587890625
1975217.39130435,-105.413909912109
1978043.47826087,-104.388603210449
1980869.56521739,-104.509864807129
1983695.65217391,-104.573616027832
1986521.73913043,-104.455589294434
1989347.82608696,-104.145858764648
1992173.91304348,-105.103187561035
1995000,-103.766799926758
1997826.08695652,-105.068321228027
2000652.17391304,-103.67847442627
2003478.26086957,-104.734481811523
2006304.34782609,-105.084609985352
2009130.43478261,-103.965339660645
2011956.52173913,-102.596267700195
2014782.60869565,-102.747932434082
2017608.69565217,-104.316421508789
2020434.7826087,-104.023002624512
2023260.86956522,-105.223304748535
2026086.95652174,-83.6362609863281
2028913.04347826,-104.156433105469
2031739.13043478,-104.619621276855
2034565.2173913,-104.591438293457
2037391.30434783,-104.681533813477
2040217.39130435,-105.083457946777
2043043.47826087,-103.425369262695
2045869.56521739,-103.989295959473
2048695.65217391,-103.260093688965
2051521.73913043,-104.228088378906
2054347.82608696,-104.550727844238
2057173.91304348,-104.105560302734
2060000,-102.149551391602
2062826.08695652,-103.287239074707
2065652.17391304,-102.318084716797
2068478.26086957,-103.631080627441
2071304.34782609,-104.08073425293
2074130.43478261,-103.153411865234
2076956.52173913,-103.037788391113
2079782.60869565,-102.808784484863
2082608.69565217,-104.263748168945
2085434.7826087,-104.023422241211
2088260.86956522,-104.105194091797
2091086.95652174,-103.146026611328
2093913.04347826,-102.900108337402
2096739.13043478,-102.967712402344
2099565.2173913,-104.459182739258
2102391.30434783,-104.139770507813
2105217.39130435,-103.538063049316
2108043.47826087,-103.842803955078
2110869.56521739,-102.54662322998
2113695.65217391,-102.037651062012
2116521.73913043,-103.020309448242
2119347.82608696,-103.34880065918
2122173.91304348,-103.371185302734
2125000,-102.186744689941
2127826.08695652,-102.671249389648
2130652.17391304,-102.018669128418
2133478.26086957,-102.76294708252
2136304.34782609,-103.284683227539
2139130.43478261,-102.952537536621
2141956.52173913,-103.228912353516
2144782.60869565,-102.472129821777
2147608.69565217,-103.168182373047
2150434.7826087,-103.116317749023
2153260.86956522,-101.59822845459
2156086.95652174,-100.765045166016
2158913.04347826,-102.230796813965
2161739.13043478,-102.589797973633
2164565.2173913,-101.149452209473
2167391.30434783,-102.210739135742
2170217.39130435,-103.666839599609
2173043.47826087,-101.951370239258
2175869.56521739,-101.937294006348
2178695.65217391,-101.084159851074
2181521.73913043,-101.837554931641
2184347.82608696,-102.397254943848
2187173.91304348,-57.6380310058594
2190000,-73.35986328125
2192826.08695652,-101.410385131836
2195652.17391304,-101.677780151367
2198478.26086957,-101.610969543457
2201304.34782609,-101.710807800293
2204130.43478261,-102.502899169922
2206956.52173913,-100.869247436523
2209782.60869565,-99.9742660522461
2212608.69565217,-100.475997924805
2215434.7826087,-101.048080444336
2218260.86956522,-100.484771728516
2221086.95652174,-99.5901794433594
2223913.04347826,-101.29793548584
2226739.13043478,-99.5424194335938
2229565.2173913,-100.881576538086
2232391.30434783,-99.6756210327148
2235217.39130435,-100.066352844238
2238043.47826087,-99.5550842285156
2240869.56521739,-99.9627914428711
2243695.65217391,-99.1212844848633
2246521.73913043,-98.1254959106445
2249347.82608696,-99.7536392211914
2252173.91304348,-98.0586013793945
2255000,-98.2888488769531
2257826.08695652,-98.9283065795898
2260652.17391304,-97.8100814819336
2263478.26086957,-98.0004348754883
2266304.34782609,-96.9102020263672
2269130.43478261,-97.6074905395508
2271956.52173913,-96.5140762329102
2274782.60869565,-97.0430755615234
2277608.69565217,-96.7904739379883
2280434.7826087,-96.5887756347656
2283260.86956522,-95.9230880737305
2286086.95652174,-96.4322280883789
2288913.04347826,-96.4109802246094
2291739.13043478,-95.0826568603516
2294565.2173913,-94.6668090820313
2297391.30434783,-93.8850479125977
2300217.39130435,-93.9675979614258
2303043.47826087,-94.0525817871094
2305869.56521739,-93.6901092529297
2308695.65217391,-92.697509765625
2311521.73913043,-92.3571624755859
2314347.82608696,-92.2933044433594
2317173.91304348,-90.455810546875
2320000,-90.8912506103516
2322826.08695652,-88.250862121582
2325652.17391304,-89.6699295043945
