GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),3.76426,AUTO
Start Frequency,1800000
Stop Frequency,3100000
Frequency Offset,0
Average Type,Log Pwr
RBW,300,MAN
VBW,3,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-20
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
1800000,-105.016510009766
1802826.08695652,-106.236770629883
1805652.17391304,-107.064788818359
1808478.26086957,-105.475914001465
1811304.34782609,-106.375770568848
1814130.43478261,-106.449844360352
1816956.52173913,-106.214836120605
1819782.60869565,-105.720741271973
1822608.69565217,-105.123977661133
1825434.7826087,-105.4326171875
1828260.86956522,-104.310646057129
1831086.95652174,-104.791603088379
1833913.04347826,-105.177200317383
1836739.13043478,-106.239311218262
1839565.2173913,-106.123359680176
1842391.30434783,-105.610473632813
1845217.39130435,-106.591796875
1848043.47826087,-105.660659790039
1850869.56521739,-105.013038635254
1853695.65217391,-104.051139831543
1856521.73913043,-106.205955505371
1859347.82608696,-106.189079284668
1862173.91304348,-105.740119934082
1865000,-105.767196655273
1867826.08695652,-105.931991577148
1870652.17391304,-105.585243225098
1873478.26086957,-105.086547851563
1876304.34782609,-105.604866027832
1879130.43478261,-105.167358398438
1881956.52173913,-105.584999084473
1884782.60869565,-104.828277587891
1887608.69565217,-104.769500732422
1890434.7826087,-104.350952148438
1893260.86956522,-106.029098510742
1896086.95652174,-106.044853210449
1898913.04347826,-105.299926757813
1901739.13043478,-104.907661437988
1904565.2173913,-104.298530578613
1907391.30434783,-105.041145324707
1910217.39130435,-104.452651977539
1913043.47826087,-105.737747192383
1915869.56521739,-105.887649536133
1918695.65217391,-104.462287902832
1921521.73913043,-104.130493164063
1924347.82608696,-105.421569824219
1927173.91304348,-105.599258422852
1930000,-103.483757019043
1932826.08695652,-105.439476013184
1935652.17391304,-105.462249755859
1938478.26086957,-106.441436767578
1941304.34782609,-105.50806427002
1944130.43478261,-105.536972045898
1946956.52173913,-104.512710571289
1949782.60869565,-105.410041809082
1952608.69565217,-105.853401184082
1955434.7826087,-104.777717590332
1958260.86956522,-105.113731384277
1961086.95652174,-105.009635925293
1963913.04347826,-104.162933349609
1966739.13043478,-104.354339599609
1969565.2173913,-104.646850585938
1972391.30434783,-104.046279907227
1975217.39130435,-105.244499206543
1978043.47826087,-105.145477294922
1980869.56521739,-106.239486694336
1983695.65217391,-103.871948242188
1986521.73913043,-105.284683227539
1989347.82608696,-104.830680847168
1992173.91304348,-105.60041809082
1995000,-105.039268493652
1997826.08695652,-105.849349975586
2000652.17391304,-105.130355834961
2003478.26086957,-105.238800048828
2006304.34782609,-105.672660827637
2009130.43478261,-105.211860656738
2011956.52173913,-105.134521484375
2014782.60869565,-104.87907409668
2017608.69565217,-104.741683959961
2020434.7826087,-104.073654174805
2023260.86956522,-104.56046295166
2026086.95652174,-105.087669372559
2028913.04347826,-105.01358795166
2031739.13043478,-104.583656311035
2034565.2173913,-105.144874572754
2037391.30434783,-104.696403503418
2040217.39130435,-105.002151489258
2043043.47826087,-104.913261413574
2045869.56521739,-106.052558898926
2048695.65217391,-105.543357849121
2051521.73913043,-105.099006652832
2054347.82608696,-104.923316955566
2057173.91304348,-105.492477416992
2060000,-104.553665161133
2062826.08695652,-105.860000610352
2065652.17391304,-105.320487976074
2068478.26086957,-104.484924316406
2071304.34782609,-104.038116455078
2074130.43478261,-105.113014221191
2076956.52173913,-104.142631530762
2079782.60869565,-104.115699768066
2082608.69565217,-104.296424865723
2085434.7826087,-105.186088562012
2088260.86956522,-105.643585205078
2091086.95652174,-105.610649108887
2093913.04347826,-105.332382202148
2096739.13043478,-104.461494445801
2099565.2173913,-106.197784423828
2102391.30434783,-105.209747314453
2105217.39130435,-103.866065979004
2108043.47826087,-103.665969848633
2110869.56521739,-104.94116973877
2113695.65217391,-105.510955810547
2116521.73913043,-104.489280700684
2119347.82608696,-105.589469909668
2122173.91304348,-105.137702941895
2125000,-104.926742553711
2127826.08695652,-105.589195251465
2130652.17391304,-104.277839660645
2133478.26086957,-104.694900512695
2136304.34782609,-105.960884094238
2139130.43478261,-105.072113037109
2141956.52173913,-105.146278381348
2144782.60869565,-105.577789306641
2147608.69565217,-105.092582702637
2150434.7826087,-104.988235473633
2153260.86956522,-104.44278717041
2156086.95652174,-105.162826538086
2158913.04347826,-103.324714660645
2161739.13043478,-104.279457092285
2164565.2173913,-105.863647460938
2167391.30434783,-103.813591003418
2170217.39130435,-103.54532623291
2173043.47826087,-104.80931854248
2175869.56521739,-105.133949279785
2178695.65217391,-104.359321594238
2181521.73913043,-103.695465087891
2184347.82608696,-105.361320495605
2187173.91304348,-103.992210388184
2190000,-105.551040649414
2192826.08695652,-104.544975280762
2195652.17391304,-104.535842895508
2198478.26086957,-105.378112792969
2201304.34782609,-104.796783447266
2204130.43478261,-104.162818908691
2206956.52173913,-104.100952148438
2209782.60869565,-104.880683898926
2212608.69565217,-103.109733581543
2215434.7826087,-104.855690002441
2218260.86956522,-104.962203979492
2221086.95652174,-105.163414001465
2223913.04347826,-104.637214660645
2226739.13043478,-105.65015411377
2229565.2173913,-103.361595153809
2232391.30434783,-103.868057250977
2235217.39130435,-103.989570617676
2238043.47826087,-103.777549743652
2240869.56521739,-103.389625549316
2243695.65217391,-104.339256286621
2246521.73913043,-103.465576171875
2249347.82608696,-104.149871826172
2252173.91304348,-103.136672973633
2255000,-102.549179077148
2257826.08695652,-103.909782409668
2260652.17391304,-104.385566711426
2263478.26086957,-100.646537780762
2266304.34782609,-103.299110412598
2269130.43478261,-104.602180480957
2271956.52173913,-103.365386962891
2274782.60869565,-103.88298034668
2277608.69565217,-103.737739562988
2280434.7826087,-104.386451721191
2283260.86956522,-103.215003967285
2286086.95652174,-103.986915588379
2288913.04347826,-102.333129882813
2291739.13043478,-102.747917175293
2294565.2173913,-101.142967224121
2297391.30434783,-104.786804199219
2300217.39130435,-102.684143066406
2303043.47826087,-101.532363891602
2305869.56521739,-103.599555969238
2308695.65217391,-102.69181060791
2311521.73913043,-98.4086380004883
2314347.82608696,-103.431526184082
2317173.91304348,-102.475067138672
2320000,-100.13060760498
2322826.08695652,-99.6748733520508
2325652.17391304,-96.9271392822266
2328478.26086957,-96.5830078125
2331304.34782609,-98.6652374267578
