GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),3.76426,AUTO
Start Frequency,1800000
Stop Frequency,3100000
Frequency Offset,0
Average Type,Log Pwr
RBW,300,MAN
VBW,3,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-20
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
1800000,-104.496566772461
1802826.08695652,-104.822471618652
1805652.17391304,-106.070526123047
1808478.26086957,-104.819816589355
1811304.34782609,-104.87370300293
1814130.43478261,-104.513290405273
1816956.52173913,-106.059936523438
1819782.60869565,-106.060035705566
1822608.69565217,-105.329437255859
1825434.7826087,-105.084182739258
1828260.86956522,-105.02619934082
1831086.95652174,-105.376480102539
1833913.04347826,-104.187957763672
1836739.13043478,-105.093521118164
1839565.2173913,-104.03938293457
1842391.30434783,-105.395362854004
1845217.39130435,-105.484962463379
1848043.47826087,-105.193862915039
1850869.56521739,-105.896629333496
1853695.65217391,-105.025634765625
1856521.73913043,-102.619972229004
1859347.82608696,-102.36841583252
1862173.91304348,-105.469818115234
1865000,-104.634368896484
1867826.08695652,-104.604881286621
1870652.17391304,-104.769081115723
1873478.26086957,-105.130844116211
1876304.34782609,-104.752403259277
1879130.43478261,-104.735893249512
1881956.52173913,-105.599632263184
1884782.60869565,-104.569107055664
1887608.69565217,-104.05744934082
1890434.7826087,-104.903396606445
1893260.86956522,-105.345802307129
1896086.95652174,-105.279396057129
1898913.04347826,-105.895446777344
1901739.13043478,-104.458297729492
1904565.2173913,-105.011100769043
1907391.30434783,-104.261367797852
1910217.39130435,-105.863708496094
1913043.47826087,-104.084869384766
1915869.56521739,-104.844284057617
1918695.65217391,-104.696899414063
1921521.73913043,-106.063674926758
1924347.82608696,-104.766441345215
1927173.91304348,-105.87956237793
1930000,-105.201400756836
1932826.08695652,-105.228973388672
1935652.17391304,-104.225524902344
1938478.26086957,-104.356857299805
1941304.34782609,-106.071754455566
1944130.43478261,-104.800422668457
1946956.52173913,-104.485137939453
1949782.60869565,-103.818695068359
1952608.69565217,-103.802703857422
1955434.7826087,-105.044662475586
1958260.86956522,-103.723350524902
1961086.95652174,-105.115951538086
1963913.04347826,-103.086570739746
1966739.13043478,-103.364463806152
1969565.2173913,-105.018135070801
1972391.30434783,-105.293251037598
1975217.39130435,-103.59049987793
1978043.47826087,-103.694549560547
1980869.56521739,-103.619018554688
1983695.65217391,-104.692276000977
1986521.73913043,-105.199714660645
1989347.82608696,-104.425102233887
1992173.91304348,-105.32243347168
1995000,-102.696273803711
1997826.08695652,-105.09521484375
2000652.17391304,-103.41089630127
2003478.26086957,-104.020088195801
2006304.34782609,-104.544815063477
2009130.43478261,-104.420364379883
2011956.52173913,-103.322364807129
2014782.60869565,-103.865501403809
2017608.69565217,-104.41284942627
2020434.7826087,-103.799438476563
2023260.86956522,-103.84253692627
2026086.95652174,-84.5114135742188
2028913.04347826,-104.120132446289
2031739.13043478,-105.026123046875
2034565.2173913,-104.213790893555
2037391.30434783,-103.138168334961
2040217.39130435,-103.854934692383
2043043.47826087,-103.165168762207
2045869.56521739,-103.836822509766
2048695.65217391,-103.735809326172
2051521.73913043,-104.533515930176
2054347.82608696,-104.65811920166
2057173.91304348,-104.463302612305
2060000,-104.384300231934
2062826.08695652,-103.759216308594
2065652.17391304,-104.075729370117
2068478.26086957,-103.24210357666
2071304.34782609,-102.520042419434
2074130.43478261,-103.280494689941
2076956.52173913,-104.907180786133
2079782.60869565,-103.266845703125
2082608.69565217,-103.936790466309
2085434.7826087,-103.426658630371
2088260.86956522,-104.349807739258
2091086.95652174,-103.451301574707
2093913.04347826,-104.191871643066
2096739.13043478,-104.993835449219
2099565.2173913,-103.073135375977
2102391.30434783,-103.819183349609
2105217.39130435,-103.028167724609
2108043.47826087,-102.778526306152
2110869.56521739,-101.999122619629
2113695.65217391,-103.132843017578
2116521.73913043,-101.921585083008
2119347.82608696,-102.58423614502
2122173.91304348,-103.904640197754
2125000,-102.418952941895
2127826.08695652,-103.370239257813
2130652.17391304,-102.9736328125
2133478.26086957,-102.553901672363
2136304.34782609,-102.597793579102
2139130.43478261,-103.070930480957
2141956.52173913,-103.836059570313
2144782.60869565,-103.615699768066
2147608.69565217,-102.986625671387
2150434.7826087,-102.329864501953
2153260.86956522,-102.667388916016
2156086.95652174,-102.529357910156
2158913.04347826,-102.365447998047
2161739.13043478,-102.430397033691
2164565.2173913,-103.007911682129
2167391.30434783,-103.091621398926
2170217.39130435,-100.923706054688
2173043.47826087,-101.272911071777
2175869.56521739,-101.633247375488
2178695.65217391,-100.862373352051
2181521.73913043,-102.135848999023
2184347.82608696,-101.860176086426
2187173.91304348,-57.7731819152832
2190000,-80.0250930786133
2192826.08695652,-102.763404846191
2195652.17391304,-101.296356201172
2198478.26086957,-101.073036193848
2201304.34782609,-100.873085021973
2204130.43478261,-101.57502746582
2206956.52173913,-100.651672363281
2209782.60869565,-100.746070861816
2212608.69565217,-100.54069519043
2215434.7826087,-100.279136657715
2218260.86956522,-100.628540039063
2221086.95652174,-100.121742248535
2223913.04347826,-100.089683532715
2226739.13043478,-100.729591369629
2229565.2173913,-99.5904846191406
2232391.30434783,-101.239051818848
2235217.39130435,-100.352127075195
2238043.47826087,-99.962532043457
2240869.56521739,-100.368324279785
2243695.65217391,-99.038215637207
2246521.73913043,-99.6140594482422
2249347.82608696,-97.9470367431641
2252173.91304348,-99.3095855712891
2255000,-98.5774383544922
2257826.08695652,-99.0561370849609
2260652.17391304,-98.8556289672852
2263478.26086957,-99.6212005615234
2266304.34782609,-97.2382507324219
2269130.43478261,-97.1888122558594
2271956.52173913,-97.5826644897461
2274782.60869565,-97.4071884155273
2277608.69565217,-97.4594497680664
2280434.7826087,-95.8229827880859
2283260.86956522,-96.2079315185547
2286086.95652174,-95.5342254638672
2288913.04347826,-93.4807662963867
2291739.13043478,-95.8184967041016
2294565.2173913,-94.2328872680664
2297391.30434783,-95.9095153808594
2300217.39130435,-93.4121170043945
2303043.47826087,-94.0610122680664
2305869.56521739,-93.2025756835938
2308695.65217391,-92.6367721557617
2311521.73913043,-92.1866683959961
2314347.82608696,-92.2331085205078
2317173.91304348,-91.6919097900391
2320000,-89.1845321655273
2322826.08695652,-90.7702255249023
2325652.17391304,-89.3062591552734
