GPS Location:,Unlocked
Y Axis Scale,LIN
Y Axis Unit,dBmV
Impedance,50
Number of Points,461
Sweep Time(s),5.017803,AUTO
Start Frequency,1800000
Stop Frequency,3500000
Frequency Offset,0
Average Type,Log Pwr
RBW,300,MAN
VBW,3,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-80
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
1800000,-106.52254486084
1803695.65217391,-106.296455383301
1807391.30434783,-106.418403625488
1811086.95652174,-105.705291748047
1814782.60869565,-106.220489501953
1818478.26086957,-105.328788757324
1822173.91304348,-105.5126953125
1825869.56521739,-105.556640625
1829565.2173913,-106.048599243164
1833260.86956522,-106.972442626953
1836956.52173913,-106.434158325195
1840652.17391304,-105.331855773926
1844347.82608696,-106.899787902832
1848043.47826087,-105.163208007813
1851739.13043478,-107.337448120117
1855434.7826087,-107.369766235352
1859130.43478261,-106.206573486328
1862826.08695652,-106.346565246582
1866521.73913043,-105.622024536133
1870217.39130435,-106.398406982422
1873913.04347826,-105.668998718262
1877608.69565217,-106.027770996094
1881304.34782609,-105.935325622559
1885000,-105.157905578613
1888695.65217391,-106.540916442871
1892391.30434783,-107.099197387695
1896086.95652174,-106.049995422363
1899782.60869565,-105.896766662598
1903478.26086957,-106.662109375
1907173.91304348,-105.689613342285
1910869.56521739,-105.627113342285
1914565.2173913,-105.477912902832
1918260.86956522,-107.24446105957
1921956.52173913,-106.085029602051
1925652.17391304,-105.265739440918
1929347.82608696,-105.629783630371
1933043.47826087,-104.904708862305
1936739.13043478,-106.68408203125
1940434.7826087,-106.451461791992
1944130.43478261,-105.607437133789
1947826.08695652,-107.606185913086
1951521.73913043,-106.218421936035
1955217.39130435,-105.644134521484
1958913.04347826,-104.972778320313
1962608.69565217,-105.874992370605
1966304.34782609,-106.993606567383
1970000,-106.362007141113
1973695.65217391,-106.439247131348
1977391.30434783,-105.866546630859
1981086.95652174,-106.179222106934
1984782.60869565,-104.065826416016
1988478.26086957,-105.113014221191
1992173.91304348,-105.30696105957
1995869.56521739,-105.407127380371
1999565.2173913,-106.219421386719
2003260.86956522,-106.884010314941
2006956.52173913,-105.761001586914
2010652.17391304,-106.409660339355
2014347.82608696,-105.695587158203
2018043.47826087,-107.422325134277
2021739.13043478,-106.300491333008
2025434.7826087,-106.089569091797
2029130.43478261,-105.469100952148
2032826.08695652,-105.561317443848
2036521.73913043,-105.869033813477
2040217.39130435,-106.188491821289
2043913.04347826,-106.039947509766
2047608.69565217,-105.349647521973
2051304.34782609,-105.82893371582
2055000,-105.690246582031
2058695.65217391,-106.002342224121
2062391.30434783,-105.536491394043
2066086.95652174,-106.414733886719
2069782.60869565,-105.26611328125
2073478.26086957,-107.469345092773
2077173.91304348,-106.1943359375
2080869.56521739,-105.988075256348
2084565.2173913,-106.585289001465
2088260.86956522,-106.211929321289
2091956.52173913,-105.926643371582
2095652.17391304,-105.65119934082
2099347.82608696,-105.950309753418
2103043.47826087,-105.92749786377
2106739.13043478,-105.241394042969
2110434.7826087,-106.198249816895
2114130.43478261,-105.701026916504
2117826.08695652,-106.09302520752
2121521.73913043,-104.680366516113
2125217.39130435,-105.859214782715
2128913.04347826,-105.75496673584
2132608.69565217,-105.862510681152
2136304.34782609,-105.280464172363
2140000,-106.337989807129
2143695.65217391,-105.029304504395
2147391.30434783,-105.207466125488
2151086.95652174,-106.589714050293
2154782.60869565,-104.679725646973
2158478.26086957,-105.224098205566
2162173.91304348,-104.654808044434
2165869.56521739,-105.912742614746
2169565.2173913,-106.778144836426
2173260.86956522,-105.574577331543
2176956.52173913,-104.598556518555
2180652.17391304,-105.2998046875
2184347.82608696,-105.922790527344
2188043.47826087,-106.017692565918
2191739.13043478,-105.690956115723
2195434.7826087,-105.761779785156
2199130.43478261,-105.647285461426
2202826.08695652,-104.4580078125
2206521.73913043,-106.314910888672
2210217.39130435,-105.759887695313
2213913.04347826,-105.353172302246
2217608.69565217,-104.99910736084
2221304.34782609,-105.588623046875
2225000,-105.825614929199
2228695.65217391,-104.794242858887
2232391.30434783,-105.100021362305
2236086.95652174,-105.94255065918
2239782.60869565,-105.653045654297
2243478.26086957,-105.251289367676
2247173.91304348,-104.934265136719
2250869.56521739,-105.85888671875
2254565.2173913,-104.545227050781
2258260.86956522,-105.739318847656
2261956.52173913,-104.90096282959
2265652.17391304,-105.705635070801
2269347.82608696,-105.256324768066
2273043.47826087,-104.3642578125
2276739.13043478,-106.143821716309
2280434.7826087,-105.291450500488
2284130.43478261,-105.314842224121
2287826.08695652,-104.893058776855
2291521.73913043,-105.840576171875
2295217.39130435,-103.484237670898
2298913.04347826,-105.030120849609
2302608.69565217,-105.302467346191
2306304.34782609,-105.099014282227
2310000,-105.010375976563
2313695.65217391,-106.199226379395
2317391.30434783,-105.48983001709
2321086.95652174,-104.806694030762
2324782.60869565,-105.029472351074
2328478.26086957,-105.459312438965
2332173.91304348,-105.293350219727
2335869.56521739,-104.394889831543
2339565.2173913,-104.522392272949
2343260.86956522,-104.970932006836
2346956.52173913,-105.220016479492
2350652.17391304,-104.815742492676
2354347.82608696,-104.645225524902
2358043.47826087,-105.506553649902
2361739.13043478,-105.345970153809
2365434.7826087,-104.650382995605
2369130.43478261,-104.991600036621
2372826.08695652,-105.504066467285
2376521.73913043,-105.209800720215
2380217.39130435,-104.607582092285
2383913.04347826,-105.06763458252
2387608.69565217,-104.483192443848
2391304.34782609,-105.581657409668
2395000,-105.645133972168
2398695.65217391,-104.750129699707
2402391.30434783,-105.629112243652
2406086.95652174,-105.656745910645
2409782.60869565,-104.203453063965
2413478.26086957,-104.311592102051
2417173.91304348,-104.425178527832
2420869.56521739,-103.62313079834
2424565.2173913,-104.625938415527
2428260.86956522,-103.721519470215
2431956.52173913,-105.307197570801
2435652.17391304,-103.669380187988
2439347.82608696,-104.165664672852
2443043.47826087,-103.97435760498
2446739.13043478,-104.25365447998
2450434.7826087,-103.323989868164
2454130.43478261,-98.1808319091797
2457826.08695652,-99.3585433959961
2461521.73913043,-100.541687011719
2465217.39130435,-103.38175201416
2468913.04347826,-99.4572601318359
2472608.69565217,-104.145072937012
2476304.34782609,-103.086784362793
2480000,-101.675048828125
2483695.65217391,-98.1306457519531
2487391.30434783,-100.402229309082
2491086.95652174,-96.863166809082
2494782.60869565,-94.6798248291016
2498478.26086957,-96.7682113647461
2502173.91304348,-96.6016082763672
2505869.56521739,-99.9798812866211
2509565.2173913,-102.782958984375
2513260.86956522,-103.037727355957
2516956.52173913,-102.489692687988
2520652.17391304,-103.98649597168
2524347.82608696,-99.0705413818359
2528043.47826087,-98.5504379272461
2531739.13043478,-104.355972290039
2535434.7826087,-103.448425292969
2539130.43478261,-102.337272644043
2542826.08695652,-104.71907043457
2546521.73913043,-104.753105163574
2550217.39130435,-103.845260620117
2553913.04347826,-104.58228302002
2557608.69565217,-105.07657623291
2561304.34782609,-103.765586853027
2565000,-105.023216247559
2568695.65217391,-106.030616760254
2572391.30434783,-104.145721435547
2576086.95652174,-104.303001403809
2579782.60869565,-103.90616607666
2583478.26086957,-104.403282165527
2587173.91304348,-104.371101379395
2590869.56521739,-102.666526794434
2594565.2173913,-103.576545715332
2598260.86956522,-103.51685333252
2601956.52173913,-104.540626525879
2605652.17391304,-103.827171325684
2609347.82608696,-104.700340270996
2613043.47826087,-104.286903381348
2616739.13043478,-103.705024719238
2620434.7826087,-104.314521789551
2624130.43478261,-104.761764526367
2627826.08695652,-103.47509765625
2631521.73913043,-104.90559387207
2635217.39130435,-104.526176452637
2638913.04347826,-104.305183410645
2642608.69565217,-104.314353942871
2646304.34782609,-104.869071960449
2650000,-104.851715087891
2653695.65217391,-104.8466796875
2657391.30434783,-104.828422546387
2661086.95652174,-104.584930419922
2664782.60869565,-104.734642028809
2668478.26086957,-104.684288024902
2672173.91304348,-104.514694213867
2675869.56521739,-104.521339416504
2679565.2173913,-105.56957244873
2683260.86956522,-105.343490600586
2686956.52173913,-104.004470825195
2690652.17391304,-104.542457580566
2694347.82608696,-105.134613037109
2698043.47826087,-103.921195983887
2701739.13043478,-103.838088989258
2705434.7826087,-104.05704498291
2709130.43478261,-103.98486328125
2712826.08695652,-104.999824523926
2716521.73913043,-104.833076477051
2720217.39130435,-104.964782714844
2723913.04347826,-104.326889038086
2727608.69565217,-104.317161560059
2731304.34782609,-105.767555236816
2735000,-104.487892150879
2738695.65217391,-104.271965026855
2742391.30434783,-104.033332824707
2746086.95652174,-103.184104919434
2749782.60869565,-103.980743408203
2753478.26086957,-104.863006591797
2757173.91304348,-104.484275817871
2760869.56521739,-104.74390411377
2764565.2173913,-104.877883911133
2768260.86956522,-104.757759094238
2771956.52173913,-104.232818603516
2775652.17391304,-104.852264404297
2779347.82608696,-104.874252319336
2783043.47826087,-103.705390930176
2786739.13043478,-104.0126953125
2790434.7826087,-104.977241516113
2794130.43478261,-104.702095031738
2797826.08695652,-103.890625
2801521.73913043,-105.100036621094
2805217.39130435,-104.943809509277
2808913.04347826,-104.163040161133
2812608.69565217,-104.872756958008
2816304.34782609,-104.698524475098
2820000,-104.659515380859
2823695.65217391,-104.524879455566
2827391.30434783,-104.014862060547
2831086.95652174,-104.455223083496
2834782.60869565,-104.940643310547
2838478.26086957,-105.320037841797
2842173.91304348,-104.933288574219
2845869.56521739,-104.541374206543
2849565.2173913,-104.832916259766
2853260.86956522,-104.394393920898
2856956.52173913,-105.423866271973
2860652.17391304,-103.815406799316
2864347.82608696,-104.632820129395
2868043.47826087,-103.963905334473
2871739.13043478,-103.944458007813
2875434.7826087,-103.562004089355
