2.000000000000E+6, 2.000000000000E+6, 4.968610951822E-4, 1.092509797154E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 7.026676994222E-4, 1.092509797154E+2
2.002503128911E+6, 2.002503128911E+6, 4.899094670798E-4, -3.959333968403E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 6.928366126793E-4, -3.959333968403E+1
2.005006257822E+6, 2.005006257822E+6, 3.854926391170E-4, -1.375285241755E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 5.451689184342E-4, -1.375285241755E+1
2.007509386733E+6, 2.007509386734E+6, 4.590799270828E-4, -6.116145472780E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 6.492370590937E-4, -6.116145472780E+1
2.010012515645E+6, 2.010012515645E+6, 4.525842037414E-4, -5.838072418813E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 6.400507190470E-4, -5.838072418813E+1
2.012515644556E+6, 2.012515644556E+6, 5.378532560842E-4, -4.606561225572E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 7.606393693208E-4, -4.606561225572E+1
2.015018773467E+6, 2.015018773467E+6, 7.479134698411E-4, -5.051031137687E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.057709372531E-3, -5.051031137687E+1
2.017521902378E+6, 2.017521902378E+6, 1.237360523244E-3, -5.089452723208E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.749892033517E-3, -5.089452723208E+1
2.020025031289E+6, 2.020025031289E+6, 1.133004213401E-3, -1.642151269363E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.602309924817E-3, -1.642151269363E+2
2.022528160200E+6, 2.022528160200E+6, 2.868862629412E-3, -8.061627810034E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 4.057184439100E-3, -8.061627810034E+1
2.025031289111E+6, 2.025031289111E+6, 3.833687492972E-4, -7.678462282927E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 5.421652846462E-4, -7.678462282927E+1
2.027534418023E+6, 2.027534418022E+6, 1.380614944322E-3, -5.362858434929E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.952484378675E-3, -5.362858434929E+1
2.030037546934E+6, 2.030037546933E+6, 1.632191438464E-2, -9.045058133993E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 2.308267268666E-2, -9.045058133993E+1
2.032540675845E+6, 2.032540675845E+6, 1.612264911502E-3, 1.426933796121E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 2.280086903985E-3, 1.426933796121E+2
2.035043804756E+6, 2.035043804756E+6, 8.243226029192E-4, 1.426494407962E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.165768204819E-3, 1.426494407962E+2
2.037546933667E+6, 2.037546933667E+6, 4.928114087684E-4, 1.491955203173E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 6.969405779724E-4, 1.491955203173E+2
2.040050062578E+6, 2.040050062578E+6, 2.991085805279E-4, 1.737816772939E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 4.230034112047E-4, 1.737816772939E+2
2.042553191489E+6, 2.042553191489E+6, 2.676293555872E-4, -1.645029991946E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 3.784850643605E-4, -1.645029991946E+2
2.045056320401E+6, 2.045056320401E+6, 1.422938435666E-3, -9.023552890814E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 2.012338834140E-3, -9.023552890814E+1
2.047559449312E+6, 2.047559449312E+6, 8.962742796351E-4, 1.345295816061E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.267523241866E-3, 1.345295816061E+2
