1.69267420014E+4, -6.90225409122E-6, -8.49983646860E-6, 2.35060000000E+6, 21443111, -7.93469138628E-3, -2.44144350347E-3
1.69267464485E+4, -7.17414283020E-6, -7.90047824223E-6, 2.35060000000E+6, 21443111, -5.49324788281E-3, -2.74662394141E-3
1.69267508955E+4, -6.76170867627E-6, -7.62602865103E-6, 2.35060000000E+6, 21443111, -7.01915007248E-3, -1.52590218967E-3
1.69267553426E+4, -5.46928263774E-6, -7.82530004848E-6, 2.35060000000E+6, 21443111, -5.79842832074E-3, -1.83108262760E-3
1.69267597897E+4, -2.97431794968E-6, -8.19305136743E-6, 2.35060000000E+6, 21443111, -6.71396963455E-3, -2.44144350347E-3
1.69267642368E+4, 3.11377469618E-7, -8.85012535420E-6, 2.35060000000E+6, 21443111, -6.40878919661E-3, -1.22072175174E-3
1.69267686839E+4, 3.54983367764E-6, -9.85332813737E-6, 2.35060000000E+6, 21443111, -6.10360875868E-3, -2.44144350347E-3
1.69267731310E+4, 6.16863432203E-6, -1.08802462872E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -1.52590218967E-3
1.69267775781E+4, 7.87041492715E-6, -1.19485333666E-5, 2.35060000000E+6, 21443111, -6.40878919661E-3, -3.05180437934E-3
1.69267820251E+4, 8.60247299424E-6, -1.34568565537E-5, 2.35060000000E+6, 21443111, -5.18806744488E-3, -1.83108262760E-3
1.69267864722E+4, 8.88970454546E-6, -1.52918065781E-5, 2.35060000000E+6, 21443111, -7.01915007248E-3, -1.83108262760E-3
1.69267909193E+4, 9.22381095267E-6, -1.68339052638E-5, 2.35060000000E+6, 21443111, -6.10360875868E-3, -1.83108262760E-3
1.69267953664E+4, 9.43188820466E-6, -1.81283918728E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -2.74662394141E-3
1.69267998135E+4, 8.98881491298E-6, -1.96117941013E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -6.10360875868E-4
1.69268042606E+4, 7.26012533576E-6, -2.13823494347E-5, 2.35060000000E+6, 21443111, -6.40878919661E-3, -1.83108262760E-3
1.69268087077E+4, 4.70211320744E-6, -2.30694257131E-5, 2.35060000000E+6, 21443111, -7.01915007248E-3, -1.52590218967E-3
1.69268131547E+4, 1.87168182630E-6, -2.42148431138E-5, 2.35060000000E+6, 21443111, -6.40878919661E-3, -9.15541313802E-4
1.69268176018E+4, -9.31249918878E-7, -2.48245679545E-5, 2.35060000000E+6, 21443111, -7.01915007248E-3, -2.74662394141E-3
1.69268220489E+4, -3.25678374958E-6, -2.47934926898E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -1.83108262760E-3
1.69268264960E+4, -4.98142647043E-6, -2.38649270642E-5, 2.35060000000E+6, 21443111, -5.79842832074E-3, -3.05180437934E-3
1.69268309431E+4, -6.08789759015E-6, -2.25243412676E-5, 2.35060000000E+6, 21443111, -5.79842832074E-3, -2.74662394141E-3
1.69268353902E+4, -6.57453913516E-6, -2.15607439030E-5, 2.35060000000E+6, 21443111, -5.18806744488E-3, -2.13626306554E-3
1.69268398373E+4, -6.48314611079E-6, -2.16125127414E-5, 2.35060000000E+6, 21443111, -6.10360875868E-3, -2.44144350347E-3
1.69268442843E+4, -5.43311715703E-6, -2.26280398418E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -2.74662394141E-3
1.69268487314E+4, -3.70890333887E-6, -2.40968475213E-5, 2.35060000000E+6, 21443111, -7.32433051041E-3, -1.52590218967E-3
1.69268531785E+4, -1.69901425339E-6, -2.53384497680E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -9.15541313802E-4
1.69268576256E+4, 2.41091687761E-8, -2.56891129030E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -2.13626306554E-3
1.69268620727E+4, 1.77895741320E-6, -2.53671364640E-5, 2.35060000000E+6, 21443111, -5.79842832074E-3, -2.13626306554E-3
1.69268665198E+4, 3.66324632469E-6, -2.45107106703E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -1.83108262760E-3
1.69268709669E+4, 5.17050047458E-6, -2.33532074323E-5, 2.35060000000E+6, 21443111, -6.10360875868E-3, -9.15541313802E-4
1.69268754139E+4, 5.82987688830E-6, -2.21909424478E-5, 2.35060000000E+6, 21443111, -6.10360875868E-3, -2.44144350347E-3
1.69268798610E+4, 5.67757661830E-6, -2.14087339394E-5, 2.35060000000E+6, 21443111, -6.40878919661E-3, -2.13626306554E-3
1.69268843081E+4, 5.15707963643E-6, -2.14621382147E-5, 2.35060000000E+6, 21443111, -6.40878919661E-3, -2.44144350347E-3
1.69268887552E+4, 4.69407626818E-6, -2.23481930810E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -2.74662394141E-3
1.69268932023E+4, 4.65999216698E-6, -2.34061914427E-5, 2.35060000000E+6, 21443111, -6.71396963455E-3, -1.83108262760E-3
1.69268976494E+4, 5.28355096505E-6, -2.37359942958E-5, 2.35060000000E+6, 21443111, -5.79842832074E-3, -1.52590218967E-3
1.69269020965E+4, 6.37748260946E-6, -2.32960126843E-5, 2.35060000000E+6, 21443111, -5.79842832074E-3, -1.83108262760E-3
1.69269065435E+4, 7.31874797958E-6, -2.24993710739E-5, 2.35060000000E+6, 21443111, -6.10360875868E-3, -1.83108262760E-3
1.69269109906E+4, 7.97573307622E-6, -2.18933672115E-5, 2.35060000000E+6, 21443111, -7.01915007248E-3, -1.83108262760E-3
1.69269154377E+4, 8.23558379955E-6, -2.15955875750E-5, 2.35060000000E+6, 21443111, -6.40878919661E-3, -2.74662394141E-3
1.69269198848E+4, 7.96579442228E-6, -2.11807028178E-5, 2.35060000000E+6, 21443111, -5.79842832074E-3, -9.15541313802E-4
