GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),3.76426,AUTO
Start Frequency,1800000
Stop Frequency,3100000
Frequency Offset,0
Average Type,Log Pwr
RBW,300,MAN
VBW,3,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-20
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
1800000,-106.02725982666
1802826.08695652,-105.84447479248
1805652.17391304,-105.647766113281
1808478.26086957,-105.386268615723
1811304.34782609,-106.643997192383
1814130.43478261,-107.174575805664
1816956.52173913,-105.325271606445
1819782.60869565,-104.20174407959
1822608.69565217,-105.055023193359
1825434.7826087,-105.150085449219
1828260.86956522,-105.999305725098
1831086.95652174,-104.894134521484
1833913.04347826,-105.018241882324
1836739.13043478,-105.330711364746
1839565.2173913,-106.145683288574
1842391.30434783,-106.251907348633
1845217.39130435,-104.862777709961
1848043.47826087,-106.568534851074
1850869.56521739,-104.815704345703
1853695.65217391,-105.307121276855
1856521.73913043,-107.041862487793
1859347.82608696,-105.062187194824
1862173.91304348,-105.723350524902
1865000,-105.061332702637
1867826.08695652,-104.571029663086
1870652.17391304,-105.04647064209
1873478.26086957,-104.864334106445
1876304.34782609,-105.988914489746
1879130.43478261,-105.351936340332
1881956.52173913,-105.614601135254
1884782.60869565,-104.93025970459
1887608.69565217,-105.508178710938
1890434.7826087,-105.197700500488
1893260.86956522,-105.772537231445
1896086.95652174,-105.621788024902
1898913.04347826,-106.088081359863
1901739.13043478,-104.591278076172
1904565.2173913,-105.202133178711
1907391.30434783,-106.033836364746
1910217.39130435,-105.731704711914
1913043.47826087,-105.881927490234
1915869.56521739,-105.133125305176
1918695.65217391,-106.713439941406
1921521.73913043,-105.99976348877
1924347.82608696,-106.138092041016
1927173.91304348,-105.10693359375
1930000,-106.55101776123
1932826.08695652,-104.97290802002
1935652.17391304,-104.633026123047
1938478.26086957,-105.699264526367
1941304.34782609,-105.850166320801
1944130.43478261,-106.18643951416
1946956.52173913,-105.773765563965
1949782.60869565,-105.549613952637
1952608.69565217,-105.288192749023
1955434.7826087,-105.635925292969
1958260.86956522,-105.398574829102
1961086.95652174,-104.839805603027
1963913.04347826,-105.028411865234
1966739.13043478,-104.87377166748
1969565.2173913,-105.807792663574
1972391.30434783,-105.95923614502
1975217.39130435,-106.388854980469
1978043.47826087,-104.994071960449
1980869.56521739,-105.295120239258
1983695.65217391,-105.660171508789
1986521.73913043,-105.037284851074
1989347.82608696,-104.656616210938
1992173.91304348,-103.78832244873
1995000,-105.222541809082
1997826.08695652,-105.566841125488
2000652.17391304,-104.85026550293
2003478.26086957,-105.936508178711
2006304.34782609,-104.818908691406
2009130.43478261,-104.116851806641
2011956.52173913,-105.928833007813
2014782.60869565,-104.552429199219
2017608.69565217,-105.810813903809
2020434.7826087,-104.539024353027
2023260.86956522,-105.061943054199
2026086.95652174,-104.929862976074
2028913.04347826,-104.485145568848
2031739.13043478,-104.41512298584
2034565.2173913,-104.565246582031
2037391.30434783,-105.061279296875
2040217.39130435,-105.828285217285
2043043.47826087,-105.155174255371
2045869.56521739,-104.932395935059
2048695.65217391,-104.632194519043
2051521.73913043,-104.493629455566
2054347.82608696,-105.59455871582
2057173.91304348,-104.454780578613
2060000,-105.296028137207
2062826.08695652,-106.005317687988
2065652.17391304,-105.535224914551
2068478.26086957,-104.520484924316
2071304.34782609,-104.926727294922
2074130.43478261,-104.476905822754
2076956.52173913,-105.133750915527
2079782.60869565,-105.121109008789
2082608.69565217,-105.008117675781
2085434.7826087,-105.427215576172
2088260.86956522,-105.178466796875
2091086.95652174,-105.271171569824
2093913.04347826,-105.34871673584
2096739.13043478,-105.360549926758
2099565.2173913,-103.74821472168
2102391.30434783,-104.864074707031
2105217.39130435,-106.031135559082
2108043.47826087,-106.035507202148
2110869.56521739,-104.992553710938
2113695.65217391,-104.821075439453
2116521.73913043,-104.505332946777
2119347.82608696,-105.28498840332
2122173.91304348,-105.379722595215
2125000,-104.735160827637
2127826.08695652,-105.34147644043
2130652.17391304,-105.191017150879
2133478.26086957,-105.572425842285
2136304.34782609,-104.313682556152
2139130.43478261,-104.23388671875
2141956.52173913,-105.58422088623
2144782.60869565,-105.599990844727
2147608.69565217,-104.901466369629
2150434.7826087,-105.147163391113
2153260.86956522,-105.138053894043
2156086.95652174,-104.582008361816
2158913.04347826,-105.796905517578
2161739.13043478,-104.435272216797
2164565.2173913,-105.482971191406
2167391.30434783,-104.649406433105
2170217.39130435,-105.197120666504
2173043.47826087,-105.09220123291
2175869.56521739,-105.294471740723
2178695.65217391,-104.966789245605
2181521.73913043,-104.482040405273
2184347.82608696,-105.064430236816
2187173.91304348,-104.332489013672
2190000,-103.99779510498
2192826.08695652,-105.19792175293
2195652.17391304,-105.04955291748
2198478.26086957,-105.223205566406
2201304.34782609,-105.02458190918
2204130.43478261,-104.419967651367
2206956.52173913,-105.534210205078
2209782.60869565,-104.420669555664
2212608.69565217,-103.801628112793
2215434.7826087,-105.01741027832
2218260.86956522,-103.434455871582
2221086.95652174,-105.779396057129
2223913.04347826,-105.849494934082
2226739.13043478,-104.906341552734
2229565.2173913,-104.60124206543
2232391.30434783,-104.113548278809
2235217.39130435,-105.521995544434
2238043.47826087,-104.859764099121
2240869.56521739,-103.874214172363
2243695.65217391,-104.514549255371
2246521.73913043,-105.265113830566
2249347.82608696,-104.883041381836
2252173.91304348,-105.931655883789
2255000,-104.565200805664
2257826.08695652,-103.604629516602
2260652.17391304,-105.149932861328
2263478.26086957,-104.651924133301
2266304.34782609,-104.473724365234
2269130.43478261,-104.055442810059
2271956.52173913,-104.506378173828
2274782.60869565,-102.519569396973
2277608.69565217,-105.259628295898
2280434.7826087,-104.92456817627
2283260.86956522,-104.778480529785
2286086.95652174,-104.386711120605
2288913.04347826,-105.317329406738
2291739.13043478,-103.956878662109
2294565.2173913,-102.94164276123
2297391.30434783,-105.32112121582
2300217.39130435,-104.384216308594
2303043.47826087,-105.036529541016
2305869.56521739,-105.87557220459
2308695.65217391,-104.516807556152
2311521.73913043,-103.267082214355
2314347.82608696,-104.390563964844
2317173.91304348,-102.874534606934
2320000,-105.109649658203
2322826.08695652,-103.54044342041
2325652.17391304,-104.169250488281
2328478.26086957,-103.670783996582
2331304.34782609,-103.672500610352
2334130.43478261,-104.711555480957
