1.70789257216E+4, 3.18032622908E-6, -4.75662593945E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.44144350347E-3
1.70789301687E+4, 3.31128619483E-6, -4.68405241478E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -2.44144350347E-3
1.70789346158E+4, 3.40095253640E-6, -4.56662879723E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -6.10360875868E-4
1.70789390629E+4, 3.41612180873E-6, -4.45282910123E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -1.83108262760E-3
1.70789435099E+4, 3.36123788979E-6, -4.38252588685E-6, 2.51500000000E+6, 21443111, -7.01915007248E-3, -2.44144350347E-3
1.70789479570E+4, 3.25611432528E-6, -4.35144276962E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -2.74662394141E-3
1.70789524041E+4, 3.11253918628E-6, -4.35443323126E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.13626306554E-3
1.70789568512E+4, 2.98002929716E-6, -4.38470832784E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -2.44144350347E-3
1.70789612983E+4, 2.88937079418E-6, -4.45676712216E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -2.44144350347E-3
1.70789657454E+4, 2.84402041951E-6, -4.54837742477E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -3.35698481727E-3
1.70789701925E+4, 2.84464987466E-6, -4.63300584792E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.74662394141E-3
1.70789746395E+4, 2.87355534091E-6, -4.71587374407E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -1.83108262760E-3
1.70789790866E+4, 2.91559958408E-6, -4.80375388101E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -1.22072175174E-3
1.70789835337E+4, 2.94338183096E-6, -4.92312899799E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -1.83108262760E-3
1.70789879808E+4, 2.93087973348E-6, -5.07592240401E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.13626306554E-3
1.70789924279E+4, 2.88909187394E-6, -5.23574998704E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.13626306554E-3
1.70789968750E+4, 2.84784803451E-6, -5.39950711032E-6, 2.51500000000E+6, 21443111, -5.18806744488E-3, -2.13626306554E-3
1.70790013221E+4, 2.80425355388E-6, -5.55038953573E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -1.83108262760E-3
1.70790057691E+4, 2.76289930852E-6, -5.63395245528E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.74662394141E-3
1.70790102162E+4, 2.72193784443E-6, -5.63254905926E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -1.22072175174E-3
1.70790146633E+4, 2.68350904214E-6, -5.54482542233E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -1.52590218967E-3
1.70790191104E+4, 2.63419850253E-6, -5.40278952732E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -2.44144350347E-3
1.70790235575E+4, 2.55880946958E-6, -5.25451051459E-6, 2.51500000000E+6, 21443111, -7.93469138628E-3, -1.83108262760E-3
1.70790280046E+4, 2.47644845130E-6, -5.17247388244E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -2.44144350347E-3
1.70790324517E+4, 2.40840321882E-6, -5.16411797526E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -3.35698481727E-3
1.70790368987E+4, 2.35798532186E-6, -5.22686364454E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -1.83108262760E-3
1.70790413458E+4, 2.35201287927E-6, -5.31175112115E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.44144350347E-3
1.70790457929E+4, 2.40542822658E-6, -5.34770442773E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.44144350347E-3
1.70790502400E+4, 2.46847778701E-6, -5.32871476469E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -1.52590218967E-3
1.70790546871E+4, 2.51891798502E-6, -5.30195326226E-6, 2.51500000000E+6, 21443111, -5.49324788281E-3, -2.74662394141E-3
1.70790591342E+4, 2.57470619607E-6, -5.30200124094E-6, 2.51500000000E+6, 21443111, -7.01915007248E-3, -2.44144350347E-3
1.70790635813E+4, 2.62930883902E-6, -5.36405196535E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -1.83108262760E-3
1.70790680283E+4, 2.68722695793E-6, -5.49909051150E-6, 2.51500000000E+6, 21443111, -5.18806744488E-3, -6.10360875868E-4
1.70790724754E+4, 2.74193278253E-6, -5.62835481177E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -3.05180437934E-3
1.70790769225E+4, 2.77807038692E-6, -5.69488742018E-6, 2.51500000000E+6, 21443111, -5.49324788281E-3, -2.13626306554E-3
1.70790813696E+4, 2.79488601113E-6, -5.71896541459E-6, 2.51500000000E+6, 21443111, -7.01915007248E-3, -1.52590218967E-3
1.70790858167E+4, 2.81387214055E-6, -5.71170430078E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.74662394141E-3
1.70790902638E+4, 2.81011566906E-6, -5.67414720279E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -1.83108262760E-3
1.70790947109E+4, 2.76233659949E-6, -5.60898925030E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -1.83108262760E-3
1.70790991579E+4, 2.64992192469E-6, -5.52709231384E-6, 2.51500000000E+6, 21443111, -5.49324788281E-3, -2.44144350347E-3
1.70791036050E+4, 2.45086387923E-6, -5.47821601662E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -1.52590218967E-3
1.70791080521E+4, 2.19251455092E-6, -5.48627839794E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -1.83108262760E-3
1.70791124992E+4, 1.93376231162E-6, -5.52630997082E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.74662394141E-3
1.70791169463E+4, 1.73394076911E-6, -5.58436166050E-6, 2.51500000000E+6, 21443111, -7.01915007248E-3, -2.44144350347E-3
1.70791213934E+4, 1.60536222631E-6, -5.66141581277E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -3.05180437934E-3
1.70791258405E+4, 1.53726108414E-6, -5.75092636105E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -1.83108262760E-3
1.70791302875E+4, 1.51363390085E-6, -5.82247859159E-6, 2.51500000000E+6, 21443111, -7.62951094835E-3, -2.74662394141E-3
1.70791347346E+4, 1.52263889440E-6, -5.87519977928E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -1.22072175174E-3
1.70791391817E+4, 1.56917711439E-6, -5.89408453313E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -2.44144350347E-3
1.70791436288E+4, 1.67258451842E-6, -5.87200625239E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.44144350347E-3
1.70791480759E+4, 1.80874282885E-6, -5.82182345882E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -3.05180437934E-3
1.70791525230E+4, 1.93855829500E-6, -5.78570375809E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.44144350347E-3
1.70791569701E+4, 2.04782938472E-6, -5.78444838141E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -3.05180437934E-3
1.70791614171E+4, 2.10445451355E-6, -5.81947713648E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -1.83108262760E-3
1.70791658642E+4, 2.10555935811E-6, -5.89711480686E-6, 2.51500000000E+6, 21443111, -7.32433051041E-3, -3.66216525521E-3
1.70791703113E+4, 2.05408341740E-6, -5.99620632842E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -3.66216525521E-3
1.70791747584E+4, 1.97026607736E-6, -6.08933113970E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.74662394141E-3
1.70791792055E+4, 1.90565717058E-6, -6.12473862009E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -2.74662394141E-3
1.70791836526E+4, 1.87508187352E-6, -6.09576436607E-6, 2.51500000000E+6, 21443111, -7.62951094835E-3, -2.13626306554E-3
1.70791880997E+4, 1.84115859121E-6, -6.04017835650E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -1.52590218967E-3
1.70791925467E+4, 1.81137066276E-6, -5.96598321528E-6, 2.51500000000E+6, 21443111, -5.49324788281E-3, -2.13626306554E-3
1.70791969938E+4, 1.82761360528E-6, -5.85850547595E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.74662394141E-3
1.70792014409E+4, 1.88799363511E-6, -5.71608111854E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -3.05180437934E-3
1.70792058880E+4, 1.95030184248E-6, -5.55273774267E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -1.83108262760E-3
1.70792103351E+4, 2.00275188388E-6, -5.37775659228E-6, 2.51500000000E+6, 21443111, -7.32433051041E-3, -3.05180437934E-3
1.70792147822E+4, 2.01778962709E-6, -5.19943845012E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.13626306554E-3
1.70792192293E+4, 1.99667987179E-6, -5.02684225630E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -2.13626306554E-3
1.70792236763E+4, 1.95179499239E-6, -4.88231861571E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -3.05180437934E-3
1.70792281234E+4, 1.91564529517E-6, -4.78596580514E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -3.35698481727E-3
1.70792325705E+4, 1.89697970416E-6, -4.75015525672E-6, 2.51500000000E+6, 21443111, -7.93469138628E-3, -2.13626306554E-3
1.70792370176E+4, 1.90502975708E-6, -4.78322442430E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -3.66216525521E-3
1.70792414647E+4, 1.94974086100E-6, -4.83169694678E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -1.83108262760E-3
1.70792459118E+4, 2.00811120449E-6, -4.82337951677E-6, 2.51500000000E+6, 21443111, -5.18806744488E-3, -3.05180437934E-3
1.70792503589E+4, 2.05389236646E-6, -4.76562339461E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -3.05180437934E-3
1.70792548059E+4, 2.10153535247E-6, -4.72286803046E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -2.13626306554E-3
1.70792592530E+4, 2.20325384417E-6, -4.73411098205E-6, 2.51500000000E+6, 21443111, -7.01915007248E-3, -1.83108262760E-3
1.70792637001E+4, 2.37443910359E-6, -4.78042218672E-6, 2.51500000000E+6, 21443111, -7.01915007248E-3, -1.83108262760E-3
1.70792681472E+4, 2.57972558263E-6, -4.81942084380E-6, 2.51500000000E+6, 21443111, -7.01915007248E-3, -3.05180437934E-3
