1.69073838373E+4, 1.12303554295E-6, -8.71625109591E-6, 2.51500000000E+6, 21443111, -7.01915007248E-3, -2.44144350347E-3
1.69073882843E+4, 1.52844737711E-6, -8.77995359041E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -9.15541313802E-4
1.69073927314E+4, 1.98697577156E-6, -8.79000665505E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -2.74662394141E-3
1.69073971785E+4, 2.29691874932E-6, -8.74010403812E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -3.05180437934E-4
1.69074016256E+4, 2.52139473713E-6, -8.69830424280E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.74662394141E-3
1.69074060727E+4, 2.65479753225E-6, -8.74683620858E-6, 2.51500000000E+6, 21443111, -4.88288700694E-3, -2.44144350347E-3
1.69074105198E+4, 2.74753427375E-6, -8.75812619656E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.44144350347E-3
1.69074149669E+4, 2.94145357489E-6, -8.62369425483E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -2.74662394141E-3
1.69074194139E+4, 3.25349151697E-6, -8.29721637917E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.13626306554E-3
1.69074238610E+4, 3.47874741352E-6, -7.82695912139E-6, 2.51500000000E+6, 21443111, -5.79842832074E-3, -1.52590218967E-3
1.69074283081E+4, 3.55559881464E-6, -7.36851474853E-6, 2.51500000000E+6, 21443111, -6.10360875868E-3, -2.74662394141E-3
1.69074327552E+4, 3.68565378157E-6, -7.01034306793E-6, 2.51500000000E+6, 21443111, -5.49324788281E-3, -2.74662394141E-3
1.69074372023E+4, 3.98776359204E-6, -6.82379403014E-6, 2.51500000000E+6, 21443111, -7.62951094835E-3, -3.05180437934E-3
1.69074416494E+4, 4.30880142355E-6, -6.68905372135E-6, 2.51500000000E+6, 21443111, -5.49324788281E-3, -1.52590218967E-3
1.69074460965E+4, 4.54021673035E-6, -6.48504279988E-6, 2.51500000000E+6, 21443111, -6.71396963455E-3, -3.05180437934E-3
1.69074505435E+4, 4.48247081642E-6, -6.11601945698E-6, 2.51500000000E+6, 21443111, -4.57770656901E-3, -1.83108262760E-3
1.69074549906E+4, 4.10317077012E-6, -5.53529878825E-6, 2.51500000000E+6, 21443111, -6.40878919661E-3, -2.13626306554E-3
