GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),2.343784,AUTO
Start Frequency,2126200
Stop Frequency,2131200
Frequency Offset,0
Average Type,Log Pwr
RBW,10,MAN
VBW,1,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-20
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
2126200,-113.882446289063
2126210.86956522,-111.914352416992
2126221.73913043,-113.782806396484
2126232.60869565,-112.078826904297
2126243.47826087,-110.018371582031
2126254.34782609,-114.020439147949
2126265.2173913,-114.51212310791
2126276.08695652,-109.586585998535
2126286.95652174,-109.905174255371
2126297.82608696,-107.812202453613
2126308.69565217,-107.752655029297
2126319.56521739,-112.899879455566
2126330.43478261,-111.398735046387
2126341.30434783,-110.231552124023
2126352.17391304,-112.122062683105
2126363.04347826,-114.528350830078
2126373.91304348,-110.535018920898
2126384.7826087,-109.869934082031
2126395.65217391,-108.603729248047
2126406.52173913,-112.235389709473
2126417.39130435,-115.436706542969
2126428.26086957,-110.197563171387
2126439.13043478,-110.297149658203
2126450,-113.821266174316
2126460.86956522,-108.080696105957
2126471.73913043,-106.34105682373
2126482.60869565,-109.000442504883
2126493.47826087,-107.667747497559
2126504.34782609,-110.107521057129
2126515.2173913,-116.607063293457
2126526.08695652,-109.120872497559
2126536.95652174,-108.621841430664
2126547.82608696,-113.715179443359
2126558.69565217,-112.043571472168
2126569.56521739,-110.633285522461
2126580.43478261,-108.460182189941
2126591.30434783,-112.509803771973
2126602.17391304,-110.162925720215
2126613.04347826,-107.898254394531
2126623.91304348,-108.97282409668
2126634.7826087,-110.624870300293
2126645.65217391,-111.55729675293
2126656.52173913,-109.879318237305
2126667.39130435,-112.789459228516
2126678.26086957,-110.206932067871
2126689.13043478,-109.121604919434
2126700,-109.932144165039
2126710.86956522,-111.922889709473
2126721.73913043,-110.63890838623
2126732.60869565,-110.67667388916
2126743.47826087,-111.444366455078
2126754.34782609,-112.258918762207
2126765.2173913,-111.234573364258
2126776.08695652,-111.002975463867
2126786.95652174,-109.505157470703
2126797.82608696,-111.740264892578
2126808.69565217,-109.89631652832
2126819.56521739,-111.787117004395
2126830.43478261,-113.186363220215
2126841.30434783,-114.286231994629
2126852.17391304,-112.85213470459
2126863.04347826,-109.527908325195
2126873.91304348,-110.984390258789
2126884.7826087,-110.211387634277
2126895.65217391,-113.951766967773
2126906.52173913,-109.612823486328
2126917.39130435,-111.219459533691
2126928.26086957,-113.78995513916
2126939.13043478,-109.056991577148
2126950,-109.279914855957
2126960.86956522,-114.32243347168
2126971.73913043,-112.674011230469
2126982.60869565,-109.709053039551
2126993.47826087,-109.709091186523
2127004.34782609,-111.418251037598
2127015.2173913,-112.695251464844
2127026.08695652,-110.848220825195
2127036.95652174,-108.103149414063
2127047.82608696,-107.92862701416
2127058.69565217,-112.948936462402
2127069.56521739,-114.577903747559
2127080.43478261,-113.218551635742
2127091.30434783,-113.903167724609
2127102.17391304,-113.958953857422
2127113.04347826,-112.733200073242
2127123.91304348,-112.881057739258
2127134.7826087,-113.044876098633
2127145.65217391,-110.663124084473
2127156.52173913,-108.574989318848
2127167.39130435,-107.873252868652
2127178.26086957,-115.305198669434
2127189.13043478,-113.109718322754
2127200,-111.044319152832
2127210.86956522,-115.100311279297
2127221.73913043,-108.271621704102
2127232.60869565,-105.827926635742
2127243.47826087,-107.719055175781
2127254.34782609,-112.129371643066
2127265.2173913,-112.972541809082
2127276.08695652,-112.364936828613
2127286.95652174,-111.519325256348
2127297.82608696,-112.368392944336
2127308.69565217,-112.174835205078
2127319.56521739,-110.827415466309
2127330.43478261,-115.726509094238
2127341.30434783,-110.393501281738
2127352.17391304,-112.591178894043
2127363.04347826,-112.801597595215
2127373.91304348,-110.551727294922
2127384.7826087,-107.781646728516
2127395.65217391,-108.142379760742
2127406.52173913,-111.04222869873
2127417.39130435,-110.155609130859
2127428.26086957,-109.719055175781
2127439.13043478,-108.225791931152
2127450,-106.128219604492
2127460.86956522,-107.965721130371
2127471.73913043,-107.317855834961
2127482.60869565,-108.049621582031
2127493.47826087,-113.430488586426
2127504.34782609,-111.181304931641
2127515.2173913,-108.621910095215
2127526.08695652,-109.689292907715
2127536.95652174,-108.346557617188
2127547.82608696,-109.865074157715
2127558.69565217,-111.673263549805
2127569.56521739,-110.862815856934
2127580.43478261,-113.49479675293
2127591.30434783,-109.347732543945
2127602.17391304,-106.915557861328
2127613.04347826,-107.485107421875
2127623.91304348,-111.012916564941
2127634.7826087,-115.596214294434
2127645.65217391,-116.842407226563
2127656.52173913,-114.340911865234
2127667.39130435,-111.849327087402
2127678.26086957,-110.994361877441
2127689.13043478,-112.472190856934
2127700,-112.375869750977
2127710.86956522,-108.357940673828
2127721.73913043,-107.973266601563
2127732.60869565,-107.132148742676
2127743.47826087,-106.702896118164
2127754.34782609,-110.240516662598
2127765.2173913,-115.956268310547
2127776.08695652,-113.905990600586
2127786.95652174,-111.427673339844
2127797.82608696,-113.858932495117
2127808.69565217,-113.839950561523
2127819.56521739,-113.994987487793
2127830.43478261,-108.435363769531
2127841.30434783,-109.569053649902
2127852.17391304,-111.74600982666
2127863.04347826,-113.63117980957
2127873.91304348,-110.00447845459
2127884.7826087,-110.017066955566
2127895.65217391,-110.740180969238
2127906.52173913,-112.080612182617
2127917.39130435,-112.827568054199
2127928.26086957,-115.53971862793
2127939.13043478,-111.121528625488
2127950,-109.933128356934
2127960.86956522,-110.517730712891
2127971.73913043,-112.62272644043
2127982.60869565,-109.969505310059
2127993.47826087,-111.675262451172
2128004.34782609,-106.939140319824
2128015.2173913,-106.904350280762
2128026.08695652,-112.84001159668
2128036.95652174,-115.986869812012
2128047.82608696,-119.349723815918
2128058.69565217,-115.052055358887
2128069.56521739,-115.926834106445
2128080.43478261,-112.916763305664
2128091.30434783,-112.742469787598
2128102.17391304,-111.025703430176
2128113.04347826,-113.566970825195
2128123.91304348,-118.562965393066
2128134.7826087,-111.930679321289
2128145.65217391,-112.356018066406
2128156.52173913,-110.609214782715
2128167.39130435,-111.232345581055
2128178.26086957,-113.436294555664
2128189.13043478,-113.359085083008
2128200,-113.035507202148
2128210.86956522,-111.084953308105
2128221.73913043,-112.513893127441
2128232.60869565,-110.297798156738
2128243.47826087,-111.031051635742
2128254.34782609,-112.369255065918
