GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),2.343784,AUTO
Start Frequency,2126200
Stop Frequency,2131200
Frequency Offset,0
Average Type,Log Pwr
RBW,10,MAN
VBW,1,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-20
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
2126200,-107.824935913086
2126210.86956522,-108.657691955566
2126221.73913043,-109.45092010498
2126232.60869565,-105.576690673828
2126243.47826087,-105.477645874023
2126254.34782609,-108.28369140625
2126265.2173913,-113.418609619141
2126276.08695652,-111.762016296387
2126286.95652174,-110.885856628418
2126297.82608696,-108.831253051758
2126308.69565217,-109.638488769531
2126319.56521739,-111.259872436523
2126330.43478261,-106.855430603027
2126341.30434783,-107.833473205566
2126352.17391304,-109.292633056641
2126363.04347826,-108.617256164551
2126373.91304348,-112.102661132813
2126384.7826087,-108.274566650391
2126395.65217391,-106.414978027344
2126406.52173913,-111.78791809082
2126417.39130435,-111.724243164063
2126428.26086957,-113.64323425293
2126439.13043478,-110.944625854492
2126450,-112.083503723145
2126460.86956522,-115.917892456055
2126471.73913043,-111.98543548584
2126482.60869565,-112.321571350098
2126493.47826087,-114.219573974609
2126504.34782609,-111.441024780273
2126515.2173913,-111.956558227539
2126526.08695652,-111.52857208252
2126536.95652174,-109.34806060791
2126547.82608696,-109.522842407227
2126558.69565217,-110.470771789551
2126569.56521739,-109.79866027832
2126580.43478261,-109.825248718262
2126591.30434783,-111.614593505859
2126602.17391304,-107.945602416992
2126613.04347826,-107.501495361328
2126623.91304348,-108.425857543945
2126634.7826087,-108.751396179199
2126645.65217391,-112.178451538086
2126656.52173913,-112.924621582031
2126667.39130435,-106.064865112305
2126678.26086957,-110.315979003906
2126689.13043478,-115.606269836426
2126700,-110.875480651855
2126710.86956522,-111.281021118164
2126721.73913043,-108.535583496094
2126732.60869565,-107.568290710449
2126743.47826087,-109.231719970703
2126754.34782609,-109.626907348633
2126765.2173913,-105.884574890137
2126776.08695652,-106.84748840332
2126786.95652174,-106.458923339844
2126797.82608696,-112.232276916504
2126808.69565217,-110.348808288574
2126819.56521739,-111.371200561523
2126830.43478261,-109.779014587402
2126841.30434783,-109.394187927246
2126852.17391304,-114.536193847656
2126863.04347826,-114.070053100586
2126873.91304348,-110.800712585449
2126884.7826087,-111.949752807617
2126895.65217391,-113.799751281738
2126906.52173913,-112.009155273438
2126917.39130435,-113.427055358887
2126928.26086957,-111.783889770508
2126939.13043478,-108.202247619629
2126950,-106.46565246582
2126960.86956522,-108.292114257813
2126971.73913043,-116.907409667969
2126982.60869565,-117.329147338867
2126993.47826087,-108.765571594238
2127004.34782609,-108.674758911133
2127015.2173913,-111.063888549805
2127026.08695652,-110.169494628906
2127036.95652174,-112.152473449707
2127047.82608696,-113.062210083008
2127058.69565217,-113.704132080078
2127069.56521739,-113.622245788574
2127080.43478261,-108.989303588867
2127091.30434783,-108.31925201416
2127102.17391304,-106.796630859375
2127113.04347826,-106.938652038574
2127123.91304348,-112.339752197266
2127134.7826087,-111.822654724121
2127145.65217391,-111.017135620117
2127156.52173913,-113.545783996582
2127167.39130435,-108.770439147949
2127178.26086957,-106.462776184082
2127189.13043478,-107.684394836426
2127200,-111.863426208496
2127210.86956522,-113.404273986816
2127221.73913043,-110.253570556641
2127232.60869565,-106.984962463379
2127243.47826087,-106.986793518066
2127254.34782609,-109.545700073242
2127265.2173913,-110.064926147461
2127276.08695652,-113.249740600586
2127286.95652174,-111.442054748535
2127297.82608696,-111.083648681641
2127308.69565217,-113.220237731934
2127319.56521739,-115.064018249512
2127330.43478261,-110.59294128418
2127341.30434783,-109.149406433105
2127352.17391304,-114.843719482422
2127363.04347826,-109.50855255127
2127373.91304348,-105.530807495117
2127384.7826087,-105.430610656738
2127395.65217391,-111.985900878906
2127406.52173913,-108.40022277832
2127417.39130435,-109.246871948242
2127428.26086957,-109.242210388184
2127439.13043478,-112.244606018066
2127450,-110.558006286621
2127460.86956522,-111.302444458008
2127471.73913043,-115.833435058594
2127482.60869565,-112.842849731445
2127493.47826087,-115.443176269531
2127504.34782609,-112.610237121582
2127515.2173913,-111.155128479004
2127526.08695652,-111.034950256348
2127536.95652174,-113.246688842773
2127547.82608696,-115.701774597168
2127558.69565217,-116.644180297852
2127569.56521739,-108.293144226074
2127580.43478261,-107.86344909668
2127591.30434783,-111.478759765625
2127602.17391304,-109.587333679199
2127613.04347826,-109.922775268555
2127623.91304348,-108.601364135742
2127634.7826087,-109.053611755371
2127645.65217391,-117.204467773438
2127656.52173913,-113.098556518555
2127667.39130435,-111.78343963623
2127678.26086957,-110.490264892578
2127689.13043478,-110.523765563965
2127700,-110.582511901855
2127710.86956522,-111.771209716797
2127721.73913043,-113.776077270508
2127732.60869565,-112.379768371582
2127743.47826087,-112.926963806152
2127754.34782609,-113.017799377441
2127765.2173913,-108.74861907959
2127776.08695652,-110.973403930664
2127786.95652174,-111.373542785645
2127797.82608696,-112.922714233398
2127808.69565217,-112.964134216309
2127819.56521739,-113.640678405762
2127830.43478261,-114.792793273926
2127841.30434783,-114.286926269531
2127852.17391304,-114.912704467773
2127863.04347826,-115.154067993164
2127873.91304348,-113.959716796875
2127884.7826087,-109.890655517578
2127895.65217391,-109.030807495117
2127906.52173913,-106.754333496094
2127917.39130435,-112.275321960449
2127928.26086957,-112.630470275879
2127939.13043478,-108.123390197754
2127950,-109.672416687012
2127960.86956522,-108.145065307617
2127971.73913043,-114.416831970215
2127982.60869565,-113.470962524414
2127993.47826087,-114.684722900391
2128004.34782609,-114.146041870117
2128015.2173913,-113.774917602539
2128026.08695652,-113.961982727051
2128036.95652174,-109.969543457031
2128047.82608696,-110.855659484863
2128058.69565217,-111.870620727539
2128069.56521739,-114.272064208984
2128080.43478261,-111.839706420898
2128091.30434783,-110.453987121582
2128102.17391304,-112.392944335938
2128113.04347826,-110.728157043457
2128123.91304348,-113.105491638184
2128134.7826087,-109.695022583008
2128145.65217391,-108.40746307373
2128156.52173913,-114.155792236328
2128167.39130435,-108.444396972656
2128178.26086957,-109.47737121582
2128189.13043478,-116.557411193848
2128200,-112.118255615234
2128210.86956522,-111.635810852051
2128221.73913043,-108.539733886719
2128232.60869565,-108.246711730957
2128243.47826087,-111.868522644043
2128254.34782609,-109.566688537598
