GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),2.343784,AUTO
Start Frequency,2126200
Stop Frequency,2131200
Frequency Offset,0
Average Type,Log Pwr
RBW,10,MAN
VBW,1,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-20
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
2126200,-109.796836853027
2126210.86956522,-111.141098022461
2126221.73913043,-108.336029052734
2126232.60869565,-105.104454040527
2126243.47826087,-106.626579284668
2126254.34782609,-107.928932189941
2126265.2173913,-106.693313598633
2126276.08695652,-109.365951538086
2126286.95652174,-107.293174743652
2126297.82608696,-107.326606750488
2126308.69565217,-106.216728210449
2126319.56521739,-106.773643493652
2126330.43478261,-104.610939025879
2126341.30434783,-103.956001281738
2126352.17391304,-110.607109069824
2126363.04347826,-108.961708068848
2126373.91304348,-110.216300964355
2126384.7826087,-107.253532409668
2126395.65217391,-107.416641235352
2126406.52173913,-109.953712463379
2126417.39130435,-106.212524414063
2126428.26086957,-106.706565856934
2126439.13043478,-112.121307373047
2126450,-111.583274841309
2126460.86956522,-105.921485900879
2126471.73913043,-105.645317077637
2126482.60869565,-107.70435333252
2126493.47826087,-107.434692382813
2126504.34782609,-111.439270019531
2126515.2173913,-111.750640869141
2126526.08695652,-107.432197570801
2126536.95652174,-110.916870117188
2126547.82608696,-107.818435668945
2126558.69565217,-108.33568572998
2126569.56521739,-109.356140136719
2126580.43478261,-108.963455200195
2126591.30434783,-109.807289123535
2126602.17391304,-106.4794921875
2126613.04347826,-109.365501403809
2126623.91304348,-107.556617736816
2126634.7826087,-107.539520263672
2126645.65217391,-110.470314025879
2126656.52173913,-110.013664245605
2126667.39130435,-108.004768371582
2126678.26086957,-110.892280578613
2126689.13043478,-108.907737731934
2126700,-109.52311706543
2126710.86956522,-110.251838684082
2126721.73913043,-107.230102539063
2126732.60869565,-103.398155212402
2126743.47826087,-103.414695739746
2126754.34782609,-104.772071838379
2126765.2173913,-106.138519287109
2126776.08695652,-105.704139709473
2126786.95652174,-110.226356506348
2126797.82608696,-109.872863769531
2126808.69565217,-112.529479980469
2126819.56521739,-108.939498901367
2126830.43478261,-110.276664733887
2126841.30434783,-119.665458679199
2126852.17391304,-107.461013793945
2126863.04347826,-106.624092102051
2126873.91304348,-110.518592834473
2126884.7826087,-107.295944213867
2126895.65217391,-107.06566619873
2126906.52173913,-106.470588684082
2126917.39130435,-107.459938049316
2126928.26086957,-105.737899780273
2126939.13043478,-104.40340423584
2126950,-106.239616394043
2126960.86956522,-106.748718261719
2126971.73913043,-107.602333068848
2126982.60869565,-104.988815307617
2126993.47826087,-107.801712036133
2127004.34782609,-107.832931518555
2127015.2173913,-107.24430847168
2127026.08695652,-104.247177124023
2127036.95652174,-116.401847839355
2127047.82608696,-114.172698974609
2127058.69565217,-115.705596923828
2127069.56521739,-112.000968933105
2127080.43478261,-115.028366088867
2127091.30434783,-105.929405212402
2127102.17391304,-105.511856079102
2127113.04347826,-103.159469604492
2127123.91304348,-101.80736541748
2127134.7826087,-104.978416442871
2127145.65217391,-107.945129394531
2127156.52173913,-108.80110168457
2127167.39130435,-112.273857116699
2127178.26086957,-106.89860534668
2127189.13043478,-103.97102355957
2127200,-104.124649047852
2127210.86956522,-107.172309875488
2127221.73913043,-106.439277648926
2127232.60869565,-108.080986022949
2127243.47826087,-108.74382019043
2127254.34782609,-106.935043334961
2127265.2173913,-108.009376525879
2127276.08695652,-114.988792419434
2127286.95652174,-112.259773254395
2127297.82608696,-106.949890136719
2127308.69565217,-107.528999328613
2127319.56521739,-108.472747802734
2127330.43478261,-107.038330078125
2127341.30434783,-103.405952453613
2127352.17391304,-104.004959106445
2127363.04347826,-110.10848236084
2127373.91304348,-110.788146972656
2127384.7826087,-110.668258666992
2127395.65217391,-112.210334777832
2127406.52173913,-104.706565856934
2127417.39130435,-104.500282287598
2127428.26086957,-105.441818237305
2127439.13043478,-101.851776123047
2127450,-104.538719177246
2127460.86956522,-107.358192443848
2127471.73913043,-106.955955505371
2127482.60869565,-104.86141204834
2127493.47826087,-106.720962524414
2127504.34782609,-106.378616333008
2127515.2173913,-104.404106140137
2127526.08695652,-106.288177490234
2127536.95652174,-106.991683959961
2127547.82608696,-111.792747497559
2127558.69565217,-107.18310546875
2127569.56521739,-104.733345031738
2127580.43478261,-109.233306884766
2127591.30434783,-106.208618164063
2127602.17391304,-104.766563415527
2127613.04347826,-111.46305847168
2127623.91304348,-108.940246582031
2127634.7826087,-104.301460266113
2127645.65217391,-106.669792175293
2127656.52173913,-107.597869873047
2127667.39130435,-102.947776794434
2127678.26086957,-104.432800292969
2127689.13043478,-108.028282165527
2127700,-105.090660095215
2127710.86956522,-106.511848449707
2127721.73913043,-106.067260742188
2127732.60869565,-113.338890075684
2127743.47826087,-104.386848449707
2127754.34782609,-106.040992736816
2127765.2173913,-104.701263427734
2127776.08695652,-102.871726989746
2127786.95652174,-105.459518432617
2127797.82608696,-108.42227935791
2127808.69565217,-108.453315734863
2127819.56521739,-106.326477050781
2127830.43478261,-101.973480224609
2127841.30434783,-101.622718811035
2127852.17391304,-105.343536376953
2127863.04347826,-107.129524230957
2127873.91304348,-106.723083496094
2127884.7826087,-105.308296203613
2127895.65217391,-105.398712158203
2127906.52173913,-103.163566589355
2127917.39130435,-102.670402526855
2127928.26086957,-105.202362060547
2127939.13043478,-104.456703186035
2127950,-111.970664978027
2127960.86956522,-107.109153747559
2127971.73913043,-104.662773132324
2127982.60869565,-104.545967102051
2127993.47826087,-106.479904174805
2128004.34782609,-104.515823364258
2128015.2173913,-105.920059204102
2128026.08695652,-101.128509521484
2128036.95652174,-102.028198242188
2128047.82608696,-113.246620178223
2128058.69565217,-102.686813354492
2128069.56521739,-98.5950927734375
2128080.43478261,-98.6679077148438
2128091.30434783,-106.396377563477
2128102.17391304,-107.243659973145
2128113.04347826,-106.509735107422
2128123.91304348,-100.510070800781
2128134.7826087,-100.595329284668
2128145.65217391,-110.340873718262
2128156.52173913,-106.599563598633
2128167.39130435,-102.517478942871
2128178.26086957,-102.10961151123
2128189.13043478,-102.71053314209
2128200,-102.426094055176
2128210.86956522,-108.431083679199
2128221.73913043,-101.24983215332
2128232.60869565,-101.386665344238
2128243.47826087,-100.740936279297
