GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),0.208412,AUTO
Start Frequency,2250000
Stop Frequency,2700000
Frequency Offset,0
Average Type,Log Pwr
RBW,100,MAN
VBW,300,MAN
Sweep Type,Continuous
Speed,Fast
Sweep Mode,AUTO
PreAmp State,OFF
Ref Level,-20
Attenuation,0
Ref Level Offset,0
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,0
Trigger Slope,RISE
Trigger Delay,0,OFF
Ampt Correction,OFF
Antenna Unit,OFF
Correction1,OFF
Correction2,OFF
Correction3,OFF
Correction4,OFF
Correction5,OFF
Trace Math,Off
Trace Math By,Log Pwr
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1
Average Count,100
Trace Type,ClearWrite
Detector,PosPeak
Trace Data
2250000,-105.777770996094
2250978.26086957,-104.123344421387
2251956.52173913,-107.982109069824
2252934.7826087,-101.313980102539
2253913.04347826,-104.253143310547
2254891.30434783,-100.081604003906
2255869.56521739,-104.210113525391
2256847.82608696,-103.065093994141
2257826.08695652,-109.176902770996
2258804.34782609,-101.387466430664
2259782.60869565,-104.456939697266
2260760.86956522,-102.956268310547
2261739.13043478,-105.159439086914
2262717.39130435,-106.922561645508
2263695.65217391,-103.178855895996
2264673.91304348,-102.531379699707
2265652.17391304,-102.041511535645
2266630.43478261,-106.143363952637
2267608.69565217,-102.637626647949
2268586.95652174,-103.020736694336
2269565.2173913,-102.437194824219
2270543.47826087,-102.761947631836
2271521.73913043,-100.341972351074
2272500,-76.3643493652344
2273478.26086957,-79.789924621582
2274456.52173913,-99.6786804199219
2275434.7826087,-105.811698913574
2276413.04347826,-105.580978393555
2277391.30434783,-101.546691894531
2278369.56521739,-99.6593170166016
2279347.82608696,-100.843780517578
2280326.08695652,-102.957183837891
2281304.34782609,-101.318626403809
2282282.60869565,-103.860969543457
2283260.86956522,-101.102897644043
2284239.13043478,-103.764350891113
2285217.39130435,-105.466369628906
2286195.65217391,-100.035942077637
2287173.91304348,-103.462516784668
2288152.17391304,-98.3693542480469
2289130.43478261,-100.103019714355
2290108.69565217,-104.619979858398
2291086.95652174,-101.473358154297
2292065.2173913,-103.62979888916
2293043.47826087,-103.319816589355
2294021.73913043,-103.470901489258
2295000,-103.026542663574
2295978.26086957,-102.346046447754
2296956.52173913,-101.221549987793
2297934.7826087,-106.205619812012
2298913.04347826,-103.034278869629
2299891.30434783,-99.8720550537109
2300869.56521739,-104.799865722656
2301847.82608696,-101.155784606934
2302826.08695652,-104.474433898926
2303804.34782609,-100.69945526123
2304782.60869565,-103.63419342041
2305760.86956522,-100.956520080566
2306739.13043478,-105.814727783203
2307717.39130435,-107.228630065918
2308695.65217391,-103.761413574219
2309673.91304348,-104.264671325684
2310652.17391304,-101.110679626465
2311630.43478261,-97.7473449707031
2312608.69565217,-98.5026092529297
2313586.95652174,-94.4997482299805
2314565.2173913,-65.8646850585938
2315543.47826087,-63.9083137512207
2316521.73913043,-95.1944580078125
2317500,-101.05931854248
2318478.26086957,-101.820938110352
2319456.52173913,-97.0748291015625
2320434.7826087,-98.7537841796875
2321413.04347826,-99.0964202880859
2322391.30434783,-102.553344726563
2323369.56521739,-99.8184051513672
2324347.82608696,-100.935874938965
2325326.08695652,-102.521812438965
2326304.34782609,-101.778610229492
2327282.60869565,-101.024299621582
2328260.86956522,-100.584884643555
2329239.13043478,-103.787200927734
2330217.39130435,-103.004539489746
2331195.65217391,-101.090187072754
2332173.91304348,-102.587562561035
2333152.17391304,-101.229034423828
2334130.43478261,-103.253219604492
2335108.69565217,-99.4328536987305
2336086.95652174,-101.571281433105
2337065.2173913,-100.844779968262
2338043.47826087,-97.8572387695313
2339021.73913043,-103.276084899902
2340000,-102.229278564453
2340978.26086957,-101.802436828613
2341956.52173913,-99.2581481933594
2342934.7826087,-101.171981811523
2343913.04347826,-102.799674987793
2344891.30434783,-99.0542907714844
2345869.56521739,-102.612976074219
2346847.82608696,-97.6649627685547
2347826.08695652,-99.4581451416016
2348804.34782609,-98.894905090332
2349782.60869565,-97.4702911376953
2350760.86956522,-100.529472351074
2351739.13043478,-100.802436828613
2352717.39130435,-100.680061340332
2353695.65217391,-101.220199584961
2354673.91304348,-101.719566345215
2355652.17391304,-98.7731628417969
2356630.43478261,-82.2983245849609
2357608.69565217,-62.3207817077637
2358586.95652174,-99.9252624511719
2359565.2173913,-100.912178039551
2360543.47826087,-101.223556518555
2361521.73913043,-99.9570617675781
2362500,-96.8721923828125
2363478.26086957,-98.8061294555664
2364456.52173913,-99.4291839599609
2365434.7826087,-96.3893051147461
2366413.04347826,-96.9430389404297
2367391.30434783,-99.3460922241211
2368369.56521739,-96.1200561523438
2369347.82608696,-99.8152694702148
2370326.08695652,-98.8384170532227
2371304.34782609,-98.6566848754883
2372282.60869565,-98.7513809204102
2373260.86956522,-99.7825546264648
2374239.13043478,-97.4015502929688
2375217.39130435,-98.2879486083984
2376195.65217391,-95.8580856323242
2377173.91304348,-96.3762588500977
2378152.17391304,-100.649696350098
2379130.43478261,-95.3665008544922
2380108.69565217,-98.306282043457
2381086.95652174,-98.5565719604492
2382065.2173913,-101.137786865234
2383043.47826087,-99.9801864624023
2384021.73913043,-100.443344116211
2385000,-102.197914123535
2385978.26086957,-97.6038513183594
2386956.52173913,-95.6474304199219
2387934.7826087,-90.2941589355469
2388913.04347826,-94.6883010864258
2389891.30434783,-97.6762924194336
2390869.56521739,-96.2499008178711
2391847.82608696,-96.0733947753906
2392826.08695652,-95.7388076782227
2393804.34782609,-90.1844863891602
2394782.60869565,-88.7651672363281
2395760.86956522,-91.0397567749023
2396739.13043478,-89.0060424804688
2397717.39130435,-86.3380737304688
2398695.65217391,-75.251823425293
2399673.91304348,-42.3770751953125
2400652.17391304,-81.5789413452148
2401630.43478261,-89.2265167236328
2402608.69565217,-87.8653106689453
2403586.95652174,-90.141487121582
2404565.2173913,-87.1447067260742
2405543.47826087,-90.278938293457
2406521.73913043,-94.8676452636719
2407500,-98.1699752807617
2408478.26086957,-91.4367752075195
2409456.52173913,-90.5401153564453
2410434.7826087,-85.7895584106445
2411413.04347826,-87.7368927001953
2412391.30434783,-91.4295196533203
2413369.56521739,-97.5593566894531
2414347.82608696,-94.9568939208984
2415326.08695652,-92.3540725708008
2416304.34782609,-92.5080718994141
2417282.60869565,-93.2218704223633
2418260.86956522,-95.2209167480469
2419239.13043478,-92.6521453857422
2420217.39130435,-87.4326553344727
2421195.65217391,-89.9335708618164
2422173.91304348,-95.7195663452148
2423152.17391304,-95.2585601806641
2424130.43478261,-95.3308181762695
2425108.69565217,-95.3238143920898
2426086.95652174,-94.9976425170898
2427065.2173913,-90.7587509155273
2428043.47826087,-94.2731628417969
2429021.73913043,-92.7087249755859
