2.000000000000E+6, 2.000000000000E+6, 1.022227440522E-3, -7.452852819843E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.445647910216E-3, -7.452852819843E+1
2.002503128911E+6, 2.002503128911E+6, 5.696968682668E-4, -4.933461234637E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 8.056730375445E-4, -4.933461234637E+1
2.005006257822E+6, 2.005006257822E+6, 3.152317091871E-3, -6.150723286919E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 4.458049584225E-3, -6.150723286919E+1
2.007509386733E+6, 2.007509386734E+6, 1.574720952491E-3, 1.403082560461E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 2.226991727966E-3, 1.403082560461E+2
2.010012515645E+6, 2.010012515645E+6, 7.204308350233E-4, 1.387260327011E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.018843057642E-3, 1.387260327011E+2
2.012515644556E+6, 2.012515644556E+6, 4.718103563688E-4, 1.361476828269E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 6.672406048449E-4, 1.361476828269E+2
2.015018773467E+6, 2.015018773467E+6, 4.041259212300E-4, 1.460906559489E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 5.715203587100E-4, 1.460906559489E+2
2.017521902378E+6, 2.017521902378E+6, 3.905941987111E-4, 1.498793287496E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 5.523836132015E-4, 1.498793287496E+2
2.020025031289E+6, 2.020025031289E+6, 1.677695965087E-3, 1.271596412611E+2, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 2.372620387365E-3, 1.271596412611E+2
2.022528160200E+6, 2.022528160200E+6, 4.491771020605E-4, -5.289171931269E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 6.352323496415E-4, -5.289171931269E+1
2.025031289111E+6, 2.025031289111E+6, 1.110629879082E-3, 9.668803214952E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.570667837774E-3, 9.668803214952E+1
2.027534418023E+6, 2.027534418022E+6, 1.620514972816E-4, 6.068450867379E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 2.291754252585E-4, 6.068450867379E+1
2.030037546934E+6, 2.030037546933E+6, 7.520463022050E-5, -1.812082355705E+0, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.063554080111E-4, -1.812082355705E+0
2.032540675845E+6, 2.032540675845E+6, 8.907404797585E-5, -5.622189437971E+1, 6.864013504023E+1, 0.000000000000E+0, 0.000000000000E+0, 1.259697267029E-4, -5.622189437971E+1
