2.000000000000E+6, 2.000000000000E+6, 5.581390851355E-4, -4.713108906366E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 7.893278638892E-4, -4.713108906366E+1
2.001000500250E+6, 2.001000500250E+6, 4.594323701026E-4, -4.261494701076E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 6.497354887924E-4, -4.261494701076E+1
2.002001000500E+6, 2.002001000500E+6, 5.704765516206E-4, -4.056928221691E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 8.067756763177E-4, -4.056928221691E+1
2.003001500750E+6, 2.003001500750E+6, 2.793568033652E-4, -7.620514543467E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 3.950701800603E-4, -7.620514543467E+1
2.004002001001E+6, 2.004002001001E+6, 4.177852738009E-4, -4.913436619726E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 5.908376003690E-4, -4.913436619726E+1
2.005002501251E+6, 2.005002501251E+6, 4.618934826372E-4, -5.464873666109E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 6.532160275173E-4, -5.464873666109E+1
2.006003001501E+6, 2.006003001500E+6, 4.733606947822E-4, -5.677249991995E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 6.694331144554E-4, -5.677249991995E+1
2.007003501751E+6, 2.007003501751E+6, 4.646986421830E-4, -5.818983237856E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 6.571831221916E-4, -5.818983237856E+1
2.008004002001E+6, 2.008004002001E+6, 4.857088023508E-4, -5.620418704781E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 6.868959756485E-4, -5.620418704781E+1
2.009004502251E+6, 2.009004502251E+6, 5.154220798614E-4, -5.441484387461E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 7.289168956865E-4, -5.441484387461E+1
2.010005002501E+6, 2.010005002501E+6, 5.649876024917E-4, -5.319993107242E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 7.990131300164E-4, -5.319993107242E+1
2.011005502751E+6, 2.011005502751E+6, 6.116333497302E-4, -5.090830798591E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 8.649801783881E-4, -5.090830798591E+1
2.012006003002E+6, 2.012006003002E+6, 7.488726792908E-4, -4.475063916350E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.059065899544E-3, -4.475063916350E+1
2.013006503252E+6, 2.013006503251E+6, 1.031948243583E-3, -4.574400543180E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.459395201743E-3, -4.574400543180E+1
2.014007003502E+6, 2.014007003502E+6, 1.512607705614E-3, -4.958733845550E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 2.139150331830E-3, -4.958733845550E+1
2.015007503752E+6, 2.015007503752E+6, 2.277394717204E-3, -7.105961601733E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 3.220722495947E-3, -7.105961601733E+1
2.016008004002E+6, 2.016008004002E+6, 9.401055035342E-4, -1.687224992315E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.329509953160E-3, -1.687224992315E+2
2.017008504252E+6, 2.017008504252E+6, 8.671237688406E-4, -8.223824201617E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.226298194150E-3, -8.223824201617E+1
2.018009004502E+6, 2.018009004502E+6, 4.453562181947E-3, -1.357094796328E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 6.298288038582E-3, -1.357094796328E+2
2.019009504752E+6, 2.019009504752E+6, 3.661363325620E-4, -1.724664706507E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 5.177949671867E-4, -1.724664706507E+2
2.020010005003E+6, 2.020010005003E+6, 3.439479877157E-4, -9.970594466098E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 4.864159089784E-4, -9.970594466098E+1
2.021010505253E+6, 2.021010505252E+6, 5.189900350227E-4, -8.339298986134E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 7.339627462656E-4, -8.339298986134E+1
2.022011005503E+6, 2.022011005503E+6, 7.298900050530E-4, -7.257754956987E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.032220344186E-3, -7.257754956987E+1
2.023011505753E+6, 2.023011505753E+6, 1.167259475720E-3, -6.222002869248E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.650754181371E-3, -6.222002869248E+1
2.024012006003E+6, 2.024012006003E+6, 2.378373083798E-3, -5.804847439927E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 3.363527471491E-3, -5.804847439927E+1
2.025012506253E+6, 2.025012506253E+6, 9.219010308731E-3, -9.460318789950E+1, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.303764941026E-2, -9.460318789950E+1
2.026013006503E+6, 2.026013006503E+6, 3.632422896961E-3, 1.452933378663E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 5.137021725157E-3, 1.452933378663E+2
2.027013506753E+6, 2.027013506754E+6, 1.583842579283E-3, 1.451179950653E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 2.239891656286E-3, 1.451179950653E+2
2.028014007004E+6, 2.028014007003E+6, 1.152209668287E-3, 1.545140585704E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.629470539590E-3, 1.545140585704E+2
2.029014507254E+6, 2.029014507254E+6, 9.881478381612E-4, 1.521885846979E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.397452074357E-3, 1.521885846979E+2
2.030015007504E+6, 2.030015007504E+6, 7.965761430504E-4, 1.534932289999E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.126528784965E-3, 1.534932289999E+2
2.031015507754E+6, 2.031015507754E+6, 7.124097962932E-4, 1.530583560468E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.007499595885E-3, 1.530583560468E+2
2.032016008004E+6, 2.032016008004E+6, 6.181010062379E-4, 1.496848148477E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 8.741268259381E-4, 1.496848148477E+2
2.033016508254E+6, 2.033016508254E+6, 5.091922146123E-4, 1.469976914568E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 7.201065357595E-4, 1.469976914568E+2
2.034017008504E+6, 2.034017008504E+6, 3.960203225392E-4, 1.482372663233E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 5.600573111103E-4, 1.482372663233E+2
2.035017508754E+6, 2.035017508755E+6, 3.442700881900E-4, 1.552522543056E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 4.868714278376E-4, 1.552522543056E+2
2.036018009005E+6, 2.036018009004E+6, 2.448255442897E-4, 1.583072327930E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 3.462356051498E-4, 1.583072327930E+2
2.037018509255E+6, 2.037018509255E+6, 2.248497637318E-4, -1.711767039528E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 3.179855853659E-4, -1.711767039528E+2
2.038019009505E+6, 2.038019009505E+6, 2.256729063139E-4, -1.525450659759E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 3.191496847692E-4, -1.525450659759E+2
2.039019509755E+6, 2.039019509755E+6, 3.379738665946E-4, -1.083246650449E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 4.779672258658E-4, -1.083246650449E+2
2.040020010005E+6, 2.040020010005E+6, 7.890044406563E-4, -1.064631916795E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 1.115820780749E-3, -1.064631916795E+2
2.041020510255E+6, 2.041020510255E+6, 3.619731001477E-3, -1.391664011803E+2, 1.207829011575E+1, 0.000000000000E+0, 0.000000000000E+0, 5.119072674431E-3, -1.391664011803E+2
